recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,history_discount,history_bogo,recency_history,recency_bin_0,recency_bin_1,recency_bin_2,treatment
2,173.73,1,0,Urban,0,Phone,No Offer,0,173.73,0.0,347.46,1.0,0.0,0.0,0
7,349.22,1,0,Urban,0,Multichannel,No Offer,0,349.22,0.0,2444.54,0.0,1.0,0.0,0
7,213.78,1,1,Surburban,0,Web,Discount,0,213.78,213.78,1496.46,0.0,1.0,0.0,1
9,261.29,0,1,Urban,1,Web,Buy One Get One,0,0.0,261.29,2351.61,0.0,0.0,1.0,1
2,326.45,0,1,Urban,1,Multichannel,No Offer,0,0.0,326.45,652.9,1.0,0.0,0.0,0
9,357.45,1,1,Rural,0,Phone,No Offer,0,357.45,357.45,3217.0499999999997,0.0,0.0,1.0,0
9,58.56,1,0,Urban,0,Phone,No Offer,0,58.56,0.0,527.04,0.0,0.0,1.0,0
3,290.12,0,1,Surburban,1,Phone,No Offer,1,0.0,290.12,870.36,0.0,1.0,0.0,0
6,29.99,0,1,Surburban,1,Web,No Offer,0,0.0,29.99,179.94,0.0,1.0,0.0,0
2,29.99,0,1,Surburban,1,Web,No Offer,0,0.0,29.99,59.98,1.0,0.0,0.0,0
2,429.75,1,1,Surburban,1,Web,Buy One Get One,0,429.75,429.75,859.5,1.0,0.0,0.0,1
5,29.99,1,0,Surburban,1,Web,Buy One Get One,0,29.99,0.0,149.95,0.0,1.0,0.0,1
11,211.35,1,0,Rural,1,Web,Buy One Get One,0,211.35,0.0,2324.85,0.0,0.0,1.0,1
3,39.83,0,1,Urban,1,Phone,Discount,1,0.0,39.83,119.49,0.0,1.0,0.0,1
2,100.87,0,1,Surburban,0,Phone,Discount,0,0.0,100.87,201.74,1.0,0.0,0.0,1
2,68.43,0,1,Urban,0,Web,Discount,0,0.0,68.43,136.86,1.0,0.0,0.0,1
2,126.43,1,0,Surburban,1,Phone,Discount,0,126.43,0.0,252.86,1.0,0.0,0.0,1
3,135.69,1,0,Surburban,1,Web,Buy One Get One,0,135.69,0.0,407.07,0.0,1.0,0.0,1
2,302.04,1,0,Surburban,0,Multichannel,Discount,0,302.04,0.0,604.08,1.0,0.0,0.0,1
10,112.67,0,1,Rural,0,Phone,Buy One Get One,0,0.0,112.67,1126.7,0.0,0.0,1.0,1
3,51.82,0,1,Urban,1,Web,Buy One Get One,0,0.0,51.82,155.46,0.0,1.0,0.0,1
3,801.3,1,0,Surburban,1,Web,No Offer,0,801.3,0.0,2403.8999999999996,0.0,1.0,0.0,0
1,54.58,0,1,Urban,0,Phone,Buy One Get One,0,0.0,54.58,54.58,1.0,0.0,0.0,1
1,143.13,0,1,Rural,0,Web,Discount,0,0.0,143.13,143.13,1.0,0.0,0.0,1
10,166.4,1,0,Surburban,0,Phone,Buy One Get One,0,166.4,0.0,1664.0,0.0,0.0,1.0,1
5,101.17,0,1,Surburban,1,Phone,No Offer,0,0.0,101.17,505.85,0.0,1.0,0.0,0
4,64.52,0,1,Surburban,1,Phone,No Offer,1,0.0,64.52,258.08,0.0,1.0,0.0,0
11,87.64,0,1,Surburban,1,Phone,No Offer,0,0.0,87.64,964.04,0.0,0.0,1.0,0
2,128.61,1,0,Surburban,1,Phone,Discount,0,128.61,0.0,257.22,1.0,0.0,0.0,1
3,696.34,1,1,Urban,1,Multichannel,Buy One Get One,1,696.34,696.34,2089.02,0.0,1.0,0.0,1
4,398.81,1,0,Surburban,0,Web,No Offer,1,398.81,0.0,1595.24,0.0,1.0,0.0,0
12,85.77,1,0,Surburban,1,Web,Buy One Get One,0,85.77,0.0,1029.24,0.0,0.0,1.0,1
12,33.74,1,0,Urban,1,Web,No Offer,0,33.74,0.0,404.88,0.0,0.0,1.0,0
7,39.69,1,0,Surburban,0,Web,Discount,0,39.69,0.0,277.83,0.0,1.0,0.0,1
8,226.67,0,1,Rural,0,Web,Buy One Get One,1,0.0,226.67,1813.36,0.0,0.0,1.0,1
1,53.82,1,0,Surburban,1,Web,No Offer,0,53.82,0.0,53.82,1.0,0.0,0.0,0
12,321.47,0,1,Surburban,0,Web,No Offer,0,0.0,321.47,3857.6400000000003,0.0,0.0,1.0,0
2,502.87,0,1,Urban,1,Multichannel,No Offer,0,0.0,502.87,1005.74,1.0,0.0,0.0,0
5,126.72,0,1,Urban,0,Phone,Buy One Get One,1,0.0,126.72,633.6,0.0,1.0,0.0,1
5,187.31,1,0,Rural,1,Phone,Discount,0,187.31,0.0,936.55,0.0,1.0,0.0,1
6,85.26,0,1,Surburban,0,Phone,Discount,0,0.0,85.26,511.56000000000006,0.0,1.0,0.0,1
10,114.02,1,0,Rural,0,Phone,Buy One Get One,0,114.02,0.0,1140.2,0.0,0.0,1.0,1
1,396.71,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,396.71,396.71,1.0,0.0,0.0,1
10,534.4,1,0,Surburban,1,Phone,No Offer,0,534.4,0.0,5344.0,0.0,0.0,1.0,0
7,34.98,0,1,Surburban,0,Web,No Offer,0,0.0,34.98,244.85999999999999,0.0,1.0,0.0,0
3,124.16,0,1,Urban,0,Web,Buy One Get One,1,0.0,124.16,372.48,0.0,1.0,0.0,1
8,72.7,1,0,Urban,0,Phone,Discount,1,72.7,0.0,581.6,0.0,0.0,1.0,1
9,29.99,1,0,Surburban,1,Phone,No Offer,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,0
11,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,29.99,329.89,0.0,0.0,1.0,1
9,29.99,1,0,Urban,1,Phone,Discount,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
2,29.99,0,1,Rural,1,Web,Buy One Get One,0,0.0,29.99,59.98,1.0,0.0,0.0,1
6,191.36,1,0,Urban,0,Phone,Discount,0,191.36,0.0,1148.16,0.0,1.0,0.0,1
12,438.13,0,1,Surburban,1,Phone,Buy One Get One,1,0.0,438.13,5257.5599999999995,0.0,0.0,1.0,1
9,480.83,0,1,Surburban,0,Web,Buy One Get One,0,0.0,480.83,4327.47,0.0,0.0,1.0,1
12,56.06,1,0,Urban,0,Phone,Discount,0,56.06,0.0,672.72,0.0,0.0,1.0,1
1,1454.8,1,1,Rural,1,Multichannel,Buy One Get One,1,1454.8,1454.8,1454.8,1.0,0.0,0.0,1
5,237.2,0,1,Surburban,1,Multichannel,Buy One Get One,0,0.0,237.2,1186.0,0.0,1.0,0.0,1
11,128.15,0,1,Urban,1,Phone,No Offer,0,0.0,128.15,1409.65,0.0,0.0,1.0,0
6,781.81,1,0,Surburban,1,Multichannel,Discount,0,781.81,0.0,4690.86,0.0,1.0,0.0,1
2,48.22,1,0,Surburban,0,Phone,Discount,0,48.22,0.0,96.44,1.0,0.0,0.0,1
3,396.79,1,1,Rural,0,Phone,Buy One Get One,1,396.79,396.79,1190.3700000000001,0.0,1.0,0.0,1
2,323.56,0,1,Surburban,0,Phone,No Offer,0,0.0,323.56,647.12,1.0,0.0,0.0,0
9,820.73,0,1,Rural,1,Phone,No Offer,0,0.0,820.73,7386.57,0.0,0.0,1.0,0
3,73.08,1,0,Urban,1,Web,Discount,1,73.08,0.0,219.24,0.0,1.0,0.0,1
10,143.16,0,1,Urban,1,Web,No Offer,0,0.0,143.16,1431.6,0.0,0.0,1.0,0
9,78.37,1,0,Rural,0,Phone,Buy One Get One,0,78.37,0.0,705.33,0.0,0.0,1.0,1
2,253.77,1,0,Surburban,0,Multichannel,No Offer,0,253.77,0.0,507.54,1.0,0.0,0.0,0
5,135.39,1,0,Rural,0,Web,Buy One Get One,0,135.39,0.0,676.9499999999999,0.0,1.0,0.0,1
8,40.18,1,0,Urban,1,Web,No Offer,0,40.18,0.0,321.44,0.0,0.0,1.0,0
6,34.8,1,0,Rural,1,Phone,Discount,0,34.8,0.0,208.79999999999998,0.0,1.0,0.0,1
1,30.73,0,1,Urban,1,Phone,Discount,1,0.0,30.73,30.73,1.0,0.0,0.0,1
12,109.49,1,0,Surburban,1,Phone,Discount,0,109.49,0.0,1313.8799999999999,0.0,0.0,1.0,1
3,112.53,1,0,Urban,0,Web,Buy One Get One,0,112.53,0.0,337.59000000000003,0.0,1.0,0.0,1
1,310.58,1,0,Surburban,0,Web,No Offer,0,310.58,0.0,310.58,1.0,0.0,0.0,0
3,663.97,1,1,Surburban,1,Web,Discount,0,663.97,663.97,1991.91,0.0,1.0,0.0,1
4,125.73,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,125.73,502.92,0.0,1.0,0.0,1
6,89.28,0,1,Surburban,1,Web,No Offer,1,0.0,89.28,535.6800000000001,0.0,1.0,0.0,0
3,29.99,0,1,Urban,0,Phone,Discount,0,0.0,29.99,89.97,0.0,1.0,0.0,1
3,29.99,1,0,Urban,0,Web,No Offer,0,29.99,0.0,89.97,0.0,1.0,0.0,0
2,205.0,1,0,Surburban,0,Phone,Buy One Get One,0,205.0,0.0,410.0,1.0,0.0,0.0,1
7,562.62,1,0,Surburban,1,Multichannel,No Offer,0,562.62,0.0,3938.34,0.0,1.0,0.0,0
4,122.6,1,0,Surburban,0,Web,Buy One Get One,0,122.6,0.0,490.4,0.0,1.0,0.0,1
2,286.5,1,1,Surburban,0,Web,Discount,1,286.5,286.5,573.0,1.0,0.0,0.0,1
3,280.55,1,0,Rural,0,Web,Discount,0,280.55,0.0,841.6500000000001,0.0,1.0,0.0,1
6,265.27,1,0,Urban,0,Multichannel,No Offer,0,265.27,0.0,1591.62,0.0,1.0,0.0,0
3,65.72,0,1,Rural,1,Web,No Offer,0,0.0,65.72,197.16,0.0,1.0,0.0,0
7,116.57,0,1,Rural,0,Web,Discount,0,0.0,116.57,815.99,0.0,1.0,0.0,1
7,494.78,1,1,Surburban,0,Web,Discount,0,494.78,494.78,3463.46,0.0,1.0,0.0,1
1,1057.19,1,0,Urban,1,Phone,Buy One Get One,1,1057.19,0.0,1057.19,1.0,0.0,0.0,1
11,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,29.99,329.89,0.0,0.0,1.0,1
9,128.32,0,1,Surburban,1,Phone,No Offer,0,0.0,128.32,1154.8799999999999,0.0,0.0,1.0,0
6,237.18,1,1,Rural,1,Phone,Buy One Get One,0,237.18,237.18,1423.08,0.0,1.0,0.0,1
12,65.85,1,0,Urban,0,Web,Buy One Get One,0,65.85,0.0,790.1999999999999,0.0,0.0,1.0,1
1,29.99,1,0,Urban,1,Web,Discount,0,29.99,0.0,29.99,1.0,0.0,0.0,1
6,323.96,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,323.96,1943.7599999999998,0.0,1.0,0.0,1
1,568.13,1,1,Surburban,1,Multichannel,Discount,0,568.13,568.13,568.13,1.0,0.0,0.0,1
6,156.99,1,0,Urban,0,Web,Buy One Get One,0,156.99,0.0,941.94,0.0,1.0,0.0,1
10,426.64,0,1,Surburban,0,Web,Buy One Get One,0,0.0,426.64,4266.4,0.0,0.0,1.0,1
9,29.99,0,1,Surburban,1,Web,No Offer,0,0.0,29.99,269.90999999999997,0.0,0.0,1.0,0
4,29.99,1,0,Urban,0,Web,Buy One Get One,0,29.99,0.0,119.96,0.0,1.0,0.0,1
6,464.53,1,0,Urban,0,Phone,No Offer,0,464.53,0.0,2787.18,0.0,1.0,0.0,0
1,418.74,1,0,Surburban,0,Web,Discount,1,418.74,0.0,418.74,1.0,0.0,0.0,1
4,40.3,1,0,Urban,0,Phone,Discount,0,40.3,0.0,161.2,0.0,1.0,0.0,1
10,29.99,0,1,Surburban,0,Web,No Offer,0,0.0,29.99,299.9,0.0,0.0,1.0,0
10,54.58,1,0,Urban,0,Web,Discount,0,54.58,0.0,545.8,0.0,0.0,1.0,1
9,52.18,1,0,Urban,1,Web,Buy One Get One,1,52.18,0.0,469.62,0.0,0.0,1.0,1
3,168.97,1,0,Urban,1,Phone,Discount,0,168.97,0.0,506.90999999999997,0.0,1.0,0.0,1
10,474.18,1,0,Rural,0,Phone,Buy One Get One,0,474.18,0.0,4741.8,0.0,0.0,1.0,1
1,186.83,1,0,Rural,0,Web,No Offer,1,186.83,0.0,186.83,1.0,0.0,0.0,0
7,90.89,0,1,Urban,0,Web,Discount,0,0.0,90.89,636.23,0.0,1.0,0.0,1
6,36.61,1,0,Surburban,1,Phone,Buy One Get One,0,36.61,0.0,219.66,0.0,1.0,0.0,1
4,377.77,1,0,Surburban,0,Phone,No Offer,0,377.77,0.0,1511.08,0.0,1.0,0.0,0
2,29.99,1,0,Surburban,1,Web,Buy One Get One,0,29.99,0.0,59.98,1.0,0.0,0.0,1
11,828.91,1,1,Rural,1,Multichannel,Discount,0,828.91,828.91,9118.01,0.0,0.0,1.0,1
2,1259.54,0,1,Surburban,1,Multichannel,Buy One Get One,0,0.0,1259.54,2519.08,1.0,0.0,0.0,1
1,307.56,1,0,Surburban,0,Phone,Discount,0,307.56,0.0,307.56,1.0,0.0,0.0,1
11,51.57,0,1,Rural,1,Phone,Discount,0,0.0,51.57,567.27,0.0,0.0,1.0,1
1,744.74,1,1,Urban,1,Phone,No Offer,0,744.74,744.74,744.74,1.0,0.0,0.0,0
2,1317.26,1,1,Urban,1,Phone,Buy One Get One,0,1317.26,1317.26,2634.52,1.0,0.0,0.0,1
1,457.23,1,1,Surburban,0,Phone,Discount,0,457.23,457.23,457.23,1.0,0.0,0.0,1
11,205.97,0,1,Urban,1,Phone,No Offer,0,0.0,205.97,2265.67,0.0,0.0,1.0,0
7,735.19,0,1,Urban,1,Phone,No Offer,0,0.0,735.19,5146.33,0.0,1.0,0.0,0
9,842.84,0,1,Urban,1,Web,No Offer,0,0.0,842.84,7585.56,0.0,0.0,1.0,0
8,259.0,1,0,Urban,1,Phone,No Offer,0,259.0,0.0,2072.0,0.0,0.0,1.0,0
9,29.99,1,0,Surburban,0,Phone,No Offer,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,0
3,399.26,1,1,Rural,0,Web,No Offer,1,399.26,399.26,1197.78,0.0,1.0,0.0,0
11,138.87,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,138.87,1527.5700000000002,0.0,0.0,1.0,1
9,94.08,1,0,Rural,0,Web,Buy One Get One,0,94.08,0.0,846.72,0.0,0.0,1.0,1
6,322.17,1,0,Urban,0,Phone,No Offer,0,322.17,0.0,1933.02,0.0,1.0,0.0,0
10,182.24,1,0,Urban,0,Web,Discount,0,182.24,0.0,1822.4,0.0,0.0,1.0,1
6,108.62,0,1,Rural,1,Web,No Offer,0,0.0,108.62,651.72,0.0,1.0,0.0,0
9,200.04,0,1,Surburban,1,Phone,Discount,0,0.0,200.04,1800.36,0.0,0.0,1.0,1
4,491.25,1,0,Urban,0,Web,No Offer,0,491.25,0.0,1965.0,0.0,1.0,0.0,0
10,47.76,1,0,Surburban,1,Phone,Discount,0,47.76,0.0,477.59999999999997,0.0,0.0,1.0,1
3,96.67,0,1,Surburban,0,Web,Buy One Get One,0,0.0,96.67,290.01,0.0,1.0,0.0,1
2,1044.4,1,0,Urban,1,Phone,Buy One Get One,0,1044.4,0.0,2088.8,1.0,0.0,0.0,1
10,29.99,1,0,Urban,0,Phone,Discount,0,29.99,0.0,299.9,0.0,0.0,1.0,1
6,285.16,0,1,Urban,0,Multichannel,Buy One Get One,1,0.0,285.16,1710.96,0.0,1.0,0.0,1
1,481.28,1,0,Surburban,0,Web,No Offer,0,481.28,0.0,481.28,1.0,0.0,0.0,0
5,174.78,1,0,Urban,0,Web,No Offer,0,174.78,0.0,873.9,0.0,1.0,0.0,0
6,102.53,1,0,Surburban,0,Web,Buy One Get One,0,102.53,0.0,615.1800000000001,0.0,1.0,0.0,1
1,255.99,0,1,Rural,0,Phone,Discount,1,0.0,255.99,255.99,1.0,0.0,0.0,1
10,29.99,1,0,Surburban,1,Phone,No Offer,0,29.99,0.0,299.9,0.0,0.0,1.0,0
9,91.59,1,0,Urban,0,Phone,Discount,0,91.59,0.0,824.3100000000001,0.0,0.0,1.0,1
10,133.06,1,0,Surburban,1,Phone,No Offer,0,133.06,0.0,1330.6,0.0,0.0,1.0,0
8,601.97,1,1,Urban,1,Multichannel,Discount,1,601.97,601.97,4815.76,0.0,0.0,1.0,1
4,477.78,1,1,Urban,0,Phone,Buy One Get One,0,477.78,477.78,1911.12,0.0,1.0,0.0,1
6,53.81,1,0,Urban,1,Web,No Offer,0,53.81,0.0,322.86,0.0,1.0,0.0,0
8,114.89,1,0,Rural,0,Web,Discount,0,114.89,0.0,919.12,0.0,0.0,1.0,1
6,302.37,0,1,Urban,0,Phone,No Offer,0,0.0,302.37,1814.22,0.0,1.0,0.0,0
1,690.78,0,1,Urban,1,Phone,Discount,0,0.0,690.78,690.78,1.0,0.0,0.0,1
10,127.97,1,0,Urban,1,Phone,Discount,0,127.97,0.0,1279.7,0.0,0.0,1.0,1
10,76.9,1,0,Urban,1,Phone,No Offer,0,76.9,0.0,769.0,0.0,0.0,1.0,0
1,628.82,1,0,Surburban,1,Multichannel,No Offer,0,628.82,0.0,628.82,1.0,0.0,0.0,0
7,314.83,1,0,Surburban,1,Phone,Discount,0,314.83,0.0,2203.81,0.0,1.0,0.0,1
11,29.99,0,1,Urban,1,Phone,Discount,0,0.0,29.99,329.89,0.0,0.0,1.0,1
12,302.77,0,1,Surburban,0,Phone,Discount,0,0.0,302.77,3633.24,0.0,0.0,1.0,1
10,124.02,0,1,Surburban,0,Web,Discount,1,0.0,124.02,1240.2,0.0,0.0,1.0,1
6,394.73,1,0,Urban,0,Phone,Buy One Get One,0,394.73,0.0,2368.38,0.0,1.0,0.0,1
6,70.9,0,1,Urban,0,Phone,No Offer,0,0.0,70.9,425.40000000000003,0.0,1.0,0.0,0
10,554.28,1,0,Urban,1,Multichannel,Buy One Get One,0,554.28,0.0,5542.799999999999,0.0,0.0,1.0,1
1,236.23,0,1,Urban,1,Phone,No Offer,0,0.0,236.23,236.23,1.0,0.0,0.0,0
7,35.49,1,0,Urban,0,Phone,Discount,0,35.49,0.0,248.43,0.0,1.0,0.0,1
3,29.99,1,0,Surburban,1,Web,Buy One Get One,1,29.99,0.0,89.97,0.0,1.0,0.0,1
1,29.99,0,1,Urban,0,Web,No Offer,1,0.0,29.99,29.99,1.0,0.0,0.0,0
4,776.0,1,0,Rural,1,Phone,No Offer,1,776.0,0.0,3104.0,0.0,1.0,0.0,0
4,425.28,1,0,Rural,0,Phone,No Offer,0,425.28,0.0,1701.12,0.0,1.0,0.0,0
9,540.62,0,1,Rural,1,Multichannel,No Offer,0,0.0,540.62,4865.58,0.0,0.0,1.0,0
11,214.59,0,1,Rural,0,Multichannel,Discount,1,0.0,214.59,2360.4900000000002,0.0,0.0,1.0,1
6,131.83,0,1,Urban,1,Web,Discount,0,0.0,131.83,790.98,0.0,1.0,0.0,1
1,666.27,1,1,Urban,1,Phone,Buy One Get One,0,666.27,666.27,666.27,1.0,0.0,0.0,1
10,537.03,1,0,Surburban,1,Phone,No Offer,0,537.03,0.0,5370.299999999999,0.0,0.0,1.0,0
8,146.29,0,1,Urban,0,Phone,No Offer,0,0.0,146.29,1170.32,0.0,0.0,1.0,0
10,270.37,1,1,Surburban,1,Phone,Discount,1,270.37,270.37,2703.7,0.0,0.0,1.0,1
7,956.6,0,1,Urban,1,Web,No Offer,0,0.0,956.6,6696.2,0.0,1.0,0.0,0
11,29.99,0,1,Surburban,0,Web,No Offer,0,0.0,29.99,329.89,0.0,0.0,1.0,0
5,213.08,1,0,Rural,1,Multichannel,Buy One Get One,0,213.08,0.0,1065.4,0.0,1.0,0.0,1
6,285.23,0,1,Surburban,1,Web,Discount,0,0.0,285.23,1711.38,0.0,1.0,0.0,1
9,61.14,1,0,Surburban,0,Phone,No Offer,0,61.14,0.0,550.26,0.0,0.0,1.0,0
6,62.36,1,0,Surburban,0,Web,No Offer,0,62.36,0.0,374.15999999999997,0.0,1.0,0.0,0
3,694.06,1,0,Surburban,1,Web,Buy One Get One,0,694.06,0.0,2082.18,0.0,1.0,0.0,1
1,29.99,1,0,Rural,0,Web,Discount,0,29.99,0.0,29.99,1.0,0.0,0.0,1
3,102.62,0,1,Surburban,0,Web,No Offer,0,0.0,102.62,307.86,0.0,1.0,0.0,0
4,376.22,1,0,Surburban,0,Multichannel,Discount,1,376.22,0.0,1504.88,0.0,1.0,0.0,1
6,169.07,1,0,Rural,0,Phone,Buy One Get One,0,169.07,0.0,1014.42,0.0,1.0,0.0,1
1,210.99,1,1,Surburban,0,Multichannel,Discount,0,210.99,210.99,210.99,1.0,0.0,0.0,1
11,50.36,0,1,Urban,0,Phone,Buy One Get One,0,0.0,50.36,553.96,0.0,0.0,1.0,1
1,605.57,1,1,Surburban,1,Phone,Buy One Get One,0,605.57,605.57,605.57,1.0,0.0,0.0,1
4,248.07,1,0,Urban,0,Phone,Buy One Get One,0,248.07,0.0,992.28,0.0,1.0,0.0,1
4,434.95,1,0,Urban,0,Multichannel,No Offer,0,434.95,0.0,1739.8,0.0,1.0,0.0,0
9,90.24,1,0,Surburban,1,Web,No Offer,0,90.24,0.0,812.16,0.0,0.0,1.0,0
7,29.99,0,1,Urban,1,Web,No Offer,0,0.0,29.99,209.92999999999998,0.0,1.0,0.0,0
7,155.27,1,0,Rural,0,Web,No Offer,0,155.27,0.0,1086.89,0.0,1.0,0.0,0
11,52.08,0,1,Urban,0,Web,Buy One Get One,0,0.0,52.08,572.88,0.0,0.0,1.0,1
4,41.51,1,0,Rural,0,Web,Discount,1,41.51,0.0,166.04,0.0,1.0,0.0,1
7,335.62,1,0,Surburban,1,Web,No Offer,0,335.62,0.0,2349.34,0.0,1.0,0.0,0
11,329.22,1,1,Surburban,0,Web,Buy One Get One,0,329.22,329.22,3621.42,0.0,0.0,1.0,1
1,522.77,1,0,Surburban,1,Multichannel,No Offer,0,522.77,0.0,522.77,1.0,0.0,0.0,0
1,425.41,0,1,Urban,0,Multichannel,No Offer,0,0.0,425.41,425.41,1.0,0.0,0.0,0
5,473.17,1,0,Surburban,0,Multichannel,Buy One Get One,1,473.17,0.0,2365.85,0.0,1.0,0.0,1
11,34.08,1,0,Surburban,1,Phone,Buy One Get One,0,34.08,0.0,374.88,0.0,0.0,1.0,1
6,29.99,0,1,Surburban,0,Web,No Offer,0,0.0,29.99,179.94,0.0,1.0,0.0,0
10,29.99,0,1,Urban,1,Phone,Discount,0,0.0,29.99,299.9,0.0,0.0,1.0,1
2,29.99,1,0,Surburban,1,Phone,No Offer,0,29.99,0.0,59.98,1.0,0.0,0.0,0
8,347.61,1,0,Surburban,0,Phone,Buy One Get One,0,347.61,0.0,2780.88,0.0,0.0,1.0,1
4,33.63,0,1,Urban,1,Web,No Offer,0,0.0,33.63,134.52,0.0,1.0,0.0,0
10,64.1,1,0,Urban,1,Phone,No Offer,0,64.1,0.0,641.0,0.0,0.0,1.0,0
5,433.1,0,1,Urban,0,Multichannel,Discount,0,0.0,433.1,2165.5,0.0,1.0,0.0,1
2,29.99,1,0,Urban,1,Web,Buy One Get One,0,29.99,0.0,59.98,1.0,0.0,0.0,1
1,29.99,0,1,Surburban,1,Phone,Discount,0,0.0,29.99,29.99,1.0,0.0,0.0,1
2,764.42,1,1,Surburban,1,Multichannel,No Offer,0,764.42,764.42,1528.84,1.0,0.0,0.0,0
10,145.79,1,0,Urban,0,Web,No Offer,0,145.79,0.0,1457.8999999999999,0.0,0.0,1.0,0
3,184.36,0,1,Rural,1,Phone,Buy One Get One,0,0.0,184.36,553.08,0.0,1.0,0.0,1
8,168.55,1,0,Surburban,0,Phone,Buy One Get One,0,168.55,0.0,1348.4,0.0,0.0,1.0,1
1,147.28,0,1,Surburban,0,Web,Buy One Get One,0,0.0,147.28,147.28,1.0,0.0,0.0,1
9,52.2,0,1,Rural,1,Phone,Buy One Get One,0,0.0,52.2,469.8,0.0,0.0,1.0,1
10,175.97,1,0,Surburban,0,Phone,Discount,0,175.97,0.0,1759.7,0.0,0.0,1.0,1
9,38.63,1,0,Urban,1,Web,Discount,0,38.63,0.0,347.67,0.0,0.0,1.0,1
1,404.69,0,1,Surburban,1,Multichannel,Buy One Get One,0,0.0,404.69,404.69,1.0,0.0,0.0,1
3,29.99,1,0,Urban,0,Web,Buy One Get One,0,29.99,0.0,89.97,0.0,1.0,0.0,1
9,400.84,1,1,Urban,0,Web,Discount,1,400.84,400.84,3607.56,0.0,0.0,1.0,1
1,1726.14,1,1,Surburban,1,Web,Buy One Get One,1,1726.14,1726.14,1726.14,1.0,0.0,0.0,1
10,29.99,1,0,Urban,1,Phone,Discount,0,29.99,0.0,299.9,0.0,0.0,1.0,1
4,370.67,1,0,Surburban,0,Multichannel,Buy One Get One,0,370.67,0.0,1482.68,0.0,1.0,0.0,1
6,553.47,0,1,Urban,1,Web,Discount,0,0.0,553.47,3320.82,0.0,1.0,0.0,1
9,178.89,0,1,Urban,0,Phone,No Offer,0,0.0,178.89,1610.0099999999998,0.0,0.0,1.0,0
9,29.99,1,0,Rural,0,Web,Discount,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
8,41.87,0,1,Surburban,1,Web,Buy One Get One,0,0.0,41.87,334.96,0.0,0.0,1.0,1
3,140.34,0,1,Urban,1,Phone,Discount,1,0.0,140.34,421.02,0.0,1.0,0.0,1
2,91.85,1,0,Surburban,0,Phone,Discount,0,91.85,0.0,183.7,1.0,0.0,0.0,1
2,330.61,1,1,Rural,0,Phone,Buy One Get One,0,330.61,330.61,661.22,1.0,0.0,0.0,1
2,200.65,1,1,Surburban,1,Phone,No Offer,0,200.65,200.65,401.3,1.0,0.0,0.0,0
10,124.63,1,0,Urban,1,Phone,Buy One Get One,0,124.63,0.0,1246.3,0.0,0.0,1.0,1
1,265.98,1,0,Surburban,1,Multichannel,No Offer,0,265.98,0.0,265.98,1.0,0.0,0.0,0
2,61.13,0,1,Urban,1,Phone,No Offer,0,0.0,61.13,122.26,1.0,0.0,0.0,0
11,133.7,0,1,Urban,0,Web,Discount,1,0.0,133.7,1470.6999999999998,0.0,0.0,1.0,1
3,1304.57,1,1,Urban,1,Phone,No Offer,0,1304.57,1304.57,3913.71,0.0,1.0,0.0,0
3,29.99,0,1,Surburban,1,Web,Buy One Get One,0,0.0,29.99,89.97,0.0,1.0,0.0,1
6,714.71,0,1,Surburban,1,Web,Buy One Get One,1,0.0,714.71,4288.26,0.0,1.0,0.0,1
7,68.47,1,0,Urban,0,Web,Buy One Get One,0,68.47,0.0,479.28999999999996,0.0,1.0,0.0,1
2,29.99,0,1,Rural,1,Web,Discount,1,0.0,29.99,59.98,1.0,0.0,0.0,1
1,153.31,1,0,Urban,0,Web,Buy One Get One,0,153.31,0.0,153.31,1.0,0.0,0.0,1
1,50.82,1,0,Urban,1,Phone,Discount,0,50.82,0.0,50.82,1.0,0.0,0.0,1
12,29.99,1,0,Rural,1,Web,Discount,0,29.99,0.0,359.88,0.0,0.0,1.0,1
10,477.66,1,0,Surburban,0,Multichannel,Buy One Get One,0,477.66,0.0,4776.6,0.0,0.0,1.0,1
5,458.99,0,1,Urban,0,Multichannel,No Offer,0,0.0,458.99,2294.95,0.0,1.0,0.0,0
2,496.58,0,1,Urban,0,Multichannel,Discount,0,0.0,496.58,993.16,1.0,0.0,0.0,1
2,57.81,1,0,Surburban,1,Web,Buy One Get One,0,57.81,0.0,115.62,1.0,0.0,0.0,1
3,832.11,0,1,Surburban,1,Phone,Buy One Get One,1,0.0,832.11,2496.33,0.0,1.0,0.0,1
1,76.97,1,0,Surburban,1,Web,Discount,0,76.97,0.0,76.97,1.0,0.0,0.0,1
2,29.99,1,0,Rural,1,Web,Buy One Get One,0,29.99,0.0,59.98,1.0,0.0,0.0,1
5,596.1,1,0,Urban,1,Phone,No Offer,0,596.1,0.0,2980.5,0.0,1.0,0.0,0
